"","Sample.Name","File.Name","A.CT.mean","B.CT.mean","C.CT.mean","D.CT.mean","A.CT.sd","B.CT.sd","C.CT.sd","D.CT.sd","A.reps","B.reps","C.reps","D.reps","B.A","C.A","D.A","A.B","C.B","D.B","A.C","B.C","D.C","A.D","B.D","C.D","Sample.Plate","ID","Species","Region","Site","CollectionDate","Season","Rain","Depth"
"456","Sample 4","UrbanPopgen_Plate43_1-18-24_data.csv",29.81205082,30.658906935,29.03783035,25.074493405,0.803561703999692,0.378938601819617,0.425309582656454,0.0267824683681013,2,2,2,2,5.00395524582203,0.66923440257503,80.0328242474911,0.199841915219952,0.133741084741674,15.9939128780804,1.49424476110654,7.47713391088113,119.588628348374,0.0124948733148243,0.0625237868695968,0.00836199907809712,"Sample 4_UrbanPopgen_Plate43_1-18-24_data.csv","urban_296","Pseu","Broward reef","T328","23-May","Spring","Dry",5.2
"457","Sample 5","UrbanPopgen_Plate43_1-18-24_data.csv",31.41350651,21.75182247,29.951231955,32.183848385,1.26725256190634,0.119981624073291,0.346951509343928,0.394625327354033,2,2,2,2,7289.52473753145,1.07820955545446,1.75883558373335,0.000137183154733164,0.000147912188280684,0.000241282614033487,0.927463492547613,6760.76807208314,1.63125579330636,0.568557976225027,4144.51743241315,0.613024642795673,"Sample 5_UrbanPopgen_Plate43_1-18-24_data.csv","urban_298","Pseu","Broward reef","T328","23-May","Spring","Dry",5.2
"458","Sample 6","UrbanPopgen_Plate43_1-18-24_data.csv",26.829651835,21.285520555,32.760828975,33.28529167,0.251269397674077,0.0840050704934888,2.81981837545689,0.240653780344816,2,2,2,2,419.944912819834,0.0064128701267133,0.0341806268540309,0.00238126470751897,1.52707413066451e-05,8.13931204083788e-05,155.936418521003,65484.7056812396,5.33000453442038,29.2563388105936,12286.0506512422,0.187617101175458,"Sample 6_UrbanPopgen_Plate43_1-18-24_data.csv","urban_301","Pseu","Broward reef","FTL4","23-May","Spring","Dry",5.8
"459","Sample 7","UrbanPopgen_Plate43_1-18-24_data.csv",22.54347801,31.707847595,NA,25.843351365,0.113010201749031,2.19924818482222,NA,0.0594668388407193,2,2,0,2,0.0156852835124452,0,0.304621388229537,63.7540277296593,0,19.4208404322332,0,0,0,3.28276358338465,0.0514910775097188,0,"Sample 7_UrbanPopgen_Plate43_1-18-24_data.csv","urban_302","Pseu","Broward reef","FTL4","23-May","Spring","Dry",6.4
"460","Sample 8","UrbanPopgen_Plate43_1-18-24_data.csv",30.591219905,25.256017685,32.659162525,34.84350204,0.187295198580566,1.40929080517063,1.23633363200539,NA,2,2,2,1,363.327617160806,0.0933258416997136,0,0.00275233687935539,0.000256864155907004,0,10.7151457922835,3893.10838824099,0,0,0,0,"Sample 8_UrbanPopgen_Plate43_1-18-24_data.csv","urban_303","Pseu","Broward reef","FTL4","23-May","Spring","Dry",7
"461","Sample 9","UrbanPopgen_Plate43_1-18-24_data.csv",24.634895325,23.566809655,32.9875679,32.49915123,0.166305398461419,0.0116756835313408,NA,0.904699300049893,2,2,1,2,18.8698450536456,0,0.0128749139096407,0.0529946057933743,0,0.000682300987265039,0,0,0,77.6704222659854,1465.62883341037,0,"Sample 9_UrbanPopgen_Plate43_1-18-24_data.csv","urban_304","Pseu","Broward reef","FTL4","23-May","Spring","Dry",5.5
"462","Sample 1","UrbanPopgen_Plate44_1-18-24_data.csv",35.979545595,22.729465485,38.74990463,25.92533493,0.550560573534216,0.0556958808030592,NA,0.0449440464234741,2,2,1,2,87682.7308882344,0,3189.62956071648,1.14047542756699e-05,0,0.0363769413703842,0,0,0,0.000313516030925978,27.4899417688299,0,"Sample 1_UrbanPopgen_Plate44_1-18-24_data.csv","urban_288","Ofav","Broward reef","BC1","23-May","Spring","Dry",7.6
"463","Sample 10","UrbanPopgen_Plate44_1-18-24_data.csv",30.452935215,23.54036045,35.05843735,34.953870775,0.331436073356184,0.288253422853581,0.227849236192654,1.40566551112989,2,2,2,2,1084.26355688571,0.0160738675614044,0.132496572127298,0.000922284986569378,1.48246867279878e-05,0.000122199599244914,62.2127808494044,67455.0510475262,8.24298020505288,7.54736506722028,8183.33289289919,0.121315346528069,"Sample 10_UrbanPopgen_Plate44_1-18-24_data.csv","urban_299","Cnat","Broward reef","FTL4","23-May","Spring","Dry",6.1
"464","Sample 11","UrbanPopgen_Plate44_1-18-24_data.csv",14.24775362,20.25772572,31.994966505,NA,0.611139422641167,0.272942991263836,0.409257360697906,NA,2,2,2,0,0.139656332931495,1.77857119999132e-06,0,7.16043432481165,1.27353422695393e-05,0,562249.068243587,78521.6430650491,0,0,0,0,"Sample 11_UrbanPopgen_Plate44_1-18-24_data.csv","urban_052","Cnat","Broward reef","FTL4","22-Aug","Summer","Wet",6.4
"465","Sample 12","UrbanPopgen_Plate44_1-18-24_data.csv",28.32754135,21.397768975,33.370838165,35.938503265,1.38714247423011,0.0584539649452118,1.27050156907347,0.464470407777571,2,2,2,2,1097.26583608857,0.0118667298349423,0.0153459374063012,0.000911356179250695,1.08148175625733e-05,1.3985614881627e-05,84.2692143420539,92465.7299315608,1.29319008857134,65.1638263290055,71502.0403796266,0.773281522057409,"Sample 12_UrbanPopgen_Plate44_1-18-24_data.csv","urban_066","Cnat","Broward reef","BC1","22-Aug","Summer","Wet",6.1
"466","Sample 2","UrbanPopgen_Plate44_1-18-24_data.csv",29.876256945,27.358843805,32.57559586,25.22883034,0.766983628823268,0.265255404120524,NA,0.0162788001844406,2,2,1,2,51.5299090646588,0,75.1858416112292,0.0194062054086922,0,1.45907188613291,0,0,0,0.0133003764880468,0.685367190954776,0,"Sample 2_UrbanPopgen_Plate44_1-18-24_data.csv","urban_289","Ofav","Broward reef","BC1","23-May","Spring","Dry",7.6
"467","Sample 3","UrbanPopgen_Plate44_1-18-24_data.csv",24.420851705,28.787916185,20.454445835,26.760491375,0.693302847665191,0.480433612063433,0.106090023453202,0.01903419024976,2,2,2,2,0.436139185273043,6.11676527621147,0.592678993940193,2.29284603119061,14.024800987286,1.35892167902581,0.163485102802468,0.0713022595405481,0.0968941862531759,1.68725399453066,0.735877582523287,10.3205366458942,"Sample 3_UrbanPopgen_Plate44_1-18-24_data.csv","urban_294","Ofav","Broward reef","T328","23-May","Spring","Dry",5.8
"468","Sample 4","UrbanPopgen_Plate44_1-18-24_data.csv",25.61206818,21.810590745,32.30261421,28.60652351,NA,0.0836112544427753,0.522434800271759,0.0502282553992794,1,2,2,2,0,0,0,0,3.01896713891583e-05,0.00299984720282493,0,33123.9113904075,99.3666729311348,0,333.350311661977,0.0100637363665486,"Sample 4_UrbanPopgen_Plate44_1-18-24_data.csv","urban_297","Ofav","Broward reef","T328","23-May","Spring","Dry",5.5
"469","Sample 5","UrbanPopgen_Plate44_1-18-24_data.csv",26.979032515,24.714104655,33.073444365,27.361642835,0.333824623494488,0.0913676218626944,0.603747872822863,0.0701134769444678,2,2,2,2,43.2567347347993,0.00572682484798941,2.30114545783403,0.0231177874643302,0.000132391519681264,0.053197391618716,174.616829839153,7553.35388858383,401.818724845746,0.434566183808848,18.7979141377334,0.00248868441953244,"Sample 5_UrbanPopgen_Plate44_1-18-24_data.csv","urban_300","Ofav","Broward reef","FTL4","23-May","Spring","Dry",6.1
"470","Sample 6","UrbanPopgen_Plate44_1-18-24_data.csv",21.88255215,21.105660435,31.705937385,25.50370884,0.0760625854976936,0.154200819311949,0.610608703646544,0.0631852093470626,2,2,2,2,15.4209176877536,0.000431897866510074,0.24380604645243,0.0648469838337925,2.80072739674283e-05,0.0158100867528816,2315.3622130168,35705.010104267,564.499307260975,4.10162099976923,63.2507598238029,0.00177148135903325,"Sample 6_UrbanPopgen_Plate44_1-18-24_data.csv","urban_305","Ofav","Broward reef","FTL4","23-May","Spring","Dry",6.1
"471","Sample 7","UrbanPopgen_Plate44_1-18-24_data.csv",36.19822311,32.199956895,36.48888779,26.60017872,NA,2.13109301889505,NA,0.126358270599627,1,2,1,2,0,0,0,0,0,16.165157672835,0,0,0,0,0.0618614442394501,0,"Sample 7_UrbanPopgen_Plate44_1-18-24_data.csv","urban_284","Cnat","Broward reef","BC1","23-May","Spring","Dry",9.8
"472","Sample 8","UrbanPopgen_Plate44_1-18-24_data.csv",36.79209137,29.491791725,36.84419823,28.095059395,NA,0.221398407093906,0.383340758725509,0.115352896012575,1,2,2,2,0,0,0,0,0.000266058578048261,0.87768175917196,0,3758.57079044679,3298.82902333168,0,1.13936513952784,0.000303137868900535,"Sample 8_UrbanPopgen_Plate44_1-18-24_data.csv","urban_285","Cnat","Broward reef","BC1","23-May","Spring","Dry",9.1
"473","Sample 9","UrbanPopgen_Plate44_1-18-24_data.csv",34.039445875,22.17392254,NA,34.86159325,0.173121723984293,0.0595005607631133,NA,0.0885097295983766,2,2,0,2,33583.1127492838,0,1.69679835311007,2.97768705201791e-05,0,5.05253448594119e-05,0,0,0,0.589345220760671,19792.0469970572,0,"Sample 9_UrbanPopgen_Plate44_1-18-24_data.csv","urban_287","Cnat","Broward reef","BC1","23-May","Spring","Dry",10.1
"474","Sample 1","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,34.999370575,NA,NA,NA,2.94252168181524,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_017","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"475","Sample 10","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,32.096113205,NA,NA,NA,0.916422190029945,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 10_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_033","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"476","Sample 11","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,27.26278782,NA,NA,NA,0.0773276702399144,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 11_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_034","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"477","Sample 12","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,27.905005455,NA,NA,NA,0.272910626986463,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 12_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_035","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"478","Sample 2","UrbanPopgen_Plate45_1-19-24_data.csv",32.77054214,33.39748383,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_021","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"479","Sample 3","UrbanPopgen_Plate45_1-19-24_data.csv",NA,31.825317385,NA,NA,NA,0.686385363446196,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 3_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_025","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"480","Sample 4","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,28.398907665,NA,NA,NA,0.0424125405072136,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 4_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_026","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"481","Sample 5","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,33.86920929,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 5_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_027","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"482","Sample 6","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,28.56702137,NA,NA,NA,0.0131673464994587,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 6_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_028","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"483","Sample 7","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,5.720348358,29.27234459,NA,NA,NA,0.0878893282507001,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 7_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_030","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"484","Sample 8","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,31.211137775,NA,NA,NA,0.80229526868352,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 8_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_031","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"485","Sample 9","UrbanPopgen_Plate45_1-19-24_data.csv",NA,NA,NA,28.90404224,NA,NA,NA,0.0758899524481351,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 9_UrbanPopgen_Plate45_1-19-24_data.csv","Peanut_032","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"486","Sample 1","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,NA,29.74145031,NA,NA,NA,0.536370913263724,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_036","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"487","Sample 10","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,5.819447517,31.75817394,NA,NA,NA,0.948277117177159,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 10_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_047","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"488","Sample 11","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,NA,28.507600785,NA,NA,NA,0.189929213766893,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 11_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_050","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"489","Sample 2","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,NA,32.20240116,NA,NA,NA,0.288571719900066,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_037","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"490","Sample 3","UrbanPopgen_Plate46_1-19-24_data.csv",NA,27.367818835,NA,37.00938416,NA,0.119454285049087,NA,NA,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 3_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_038","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"491","Sample 4","UrbanPopgen_Plate46_1-19-24_data.csv",NA,26.251089095,NA,NA,NA,0.143374816502084,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 4_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_039","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"492","Sample 5","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,NA,31.68938637,NA,NA,NA,0.0998441987524576,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 5_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_040","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"493","Sample 6","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,NA,30.49390316,NA,NA,NA,0.180643409734605,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 6_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_042","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"494","Sample 7","UrbanPopgen_Plate46_1-19-24_data.csv",NA,36.99856567,NA,29.840578075,NA,NA,NA,0.229837217410484,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 7_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_043","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"495","Sample 8","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,NA,33.09768486,NA,NA,NA,0.274338890760575,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 8_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_044","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"496","Sample 9","UrbanPopgen_Plate46_1-19-24_data.csv",NA,NA,5.312542915,28.960739135,NA,NA,NA,0.196702377491846,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 9_UrbanPopgen_Plate46_1-19-24_data.csv","Peanut_046","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"497","Sample 1","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,34.34239006,NA,NA,NA,0.0529202533416607,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_008","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"498","Sample 10","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,30.683403015,NA,NA,NA,0.258594175399031,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 10_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_048","Cnat","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"499","Sample 11","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,32.21529865,NA,NA,NA,0.694071607086629,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 11_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_073","Cnat","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"500","Sample 12","UrbanPopgen_Plate47_1-16-24_data.csv",32.93188477,NA,NA,30.95862961,NA,NA,NA,0.749391201016078,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 12_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_081","Cnat","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"501","Sample 2","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,36.99762726,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_009","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"502","Sample 3","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,30.3172245,NA,NA,NA,0.315188293946233,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 3_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_041","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"503","Sample 4","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,30.338941575,NA,NA,NA,0.0527772975637123,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 4_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_052","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"504","Sample 5","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,32.40958023,NA,NA,NA,0.309159614666921,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 5_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_060","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"505","Sample 6","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,31.59344387,NA,NA,NA,0.0242078006539207,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 6_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_076","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"506","Sample 7","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,30.74489975,NA,NA,NA,0.176347806749574,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 7_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_080","Dlab","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"507","Sample 8","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,30.673130985,NA,NA,NA,0.206708376851839,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 8_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_023","Cnat","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"508","Sample 9","UrbanPopgen_Plate47_1-16-24_data.csv",NA,NA,NA,28.582006455,NA,NA,NA,0.342904058412687,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 9_UrbanPopgen_Plate47_1-16-24_data.csv","Peanut_045","Cnat","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"509","Sample 1","UrbanPopgen_Plate48_1-19-24_data.csv",NA,NA,NA,35.125865935,NA,NA,NA,2.59635376699302,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_051","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"510","Sample 10","UrbanPopgen_Plate48_1-19-24_data.csv",NA,NA,NA,29.90889168,NA,NA,NA,0.0281797184387962,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 10_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_097","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"511","Sample 11","UrbanPopgen_Plate48_1-19-24_data.csv",35.97704124,NA,NA,30.745910645,1.49971299698261,NA,NA,0.157061405653103,2,0,0,2,0,0,112.68042466074,0,0,0,0,0,0,0.00887465593967024,0,0,"Sample 11_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_077","Ofav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"512","Sample 2","UrbanPopgen_Plate48_1-19-24_data.csv",NA,NA,NA,32.30585289,NA,NA,NA,0.256120666380967,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_055","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"513","Sample 3","UrbanPopgen_Plate48_1-19-24_data.csv",NA,NA,NA,34.99948502,NA,NA,NA,0.143722776678039,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 3_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_058","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"514","Sample 4","UrbanPopgen_Plate48_1-19-24_data.csv",NA,26.911190985,NA,NA,NA,0.0948391767470666,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 4_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_066","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"515","Sample 5","UrbanPopgen_Plate48_1-19-24_data.csv",NA,NA,NA,31.73108673,NA,NA,NA,0.147917235109086,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 5_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_072","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"516","Sample 6","UrbanPopgen_Plate48_1-19-24_data.csv",NA,27.38106632,NA,NA,NA,0.00562272927623184,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 6_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_088","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"517","Sample 7","UrbanPopgen_Plate48_1-19-24_data.csv",NA,26.16873932,NA,NA,NA,0.328580882239772,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 7_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_090","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"518","Sample 8","UrbanPopgen_Plate48_1-19-24_data.csv",NA,26.69554329,6.012589931,NA,NA,0.239361726549963,NA,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 8_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_092","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"519","Sample 9","UrbanPopgen_Plate48_1-19-24_data.csv",NA,NA,NA,31.54347038,NA,NA,NA,0.291238092292697,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 9_UrbanPopgen_Plate48_1-19-24_data.csv","Peanut_096","Pseu","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"520","Sample 1","UrbanPopgen_Plate49_1-19-24_data.csv",30.57314777,NA,NA,NA,1.0299516415016,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_002","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"521","Sample 10","UrbanPopgen_Plate49_1-19-24_data.csv",27.68460274,NA,NA,NA,0.014120879993888,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 10_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_093","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"522","Sample 11","UrbanPopgen_Plate49_1-19-24_data.csv",27.87869167,NA,NA,NA,0.408433305526181,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 11_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_098","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"523","Sample 2","UrbanPopgen_Plate49_1-19-24_data.csv",35.55851746,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_013","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"524","Sample 3","UrbanPopgen_Plate49_1-19-24_data.csv",30.790278435,NA,NA,NA,0.176122572026564,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 3_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_014","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"525","Sample 4","UrbanPopgen_Plate49_1-19-24_data.csv",38.79760742,32.40564728,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 4_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_016","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
"526","Sample 5","UrbanPopgen_Plate49_1-19-24_data.csv",31.20684147,NA,NA,NA,0.480567135036924,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 5_UrbanPopgen_Plate49_1-19-24_data.csv","Peanut_049","Mcav","Palm Beach urban","Peanut Island","23-Mar","Spring","Dry",NA
