fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PSTR_urban_495.trim.un.bt2.bam,urban_495,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
PSTR_urban_496.trim.un.bt2.bam,urban_496,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
PSTR_urban_499.trim.un.bt2.bam,urban_499,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_507.trim.un.bt2.bam,urban_507,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_509.trim.un.bt2.bam,urban_509,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_510.trim.un.bt2.bam,urban_510,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_512.trim.un.bt2.bam,urban_512,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_513.trim.un.bt2.bam,urban_513,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_514.trim.un.bt2.bam,urban_514,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_516.trim.un.bt2.bam,urban_516,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_517.trim.un.bt2.bam,urban_517,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_518.trim.un.bt2.bam,urban_518,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_519.trim.un.bt2.bam,urban_519,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_520.trim.un.bt2.bam,urban_520,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_521.trim.un.bt2.bam,urban_521,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_522.trim.un.bt2.bam,urban_522,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pstr,,SAL,1/26/24
PSTR_urban_526.trim.un.bt2.bam,urban_526,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pstr,,SAL,1/26/24
